Team1,14.65,846.83,1488.07,-10.47,2.04,-1.77,
Team1,14.65,846.83,1488.06,-8.67,0.08,-1.37,
Team1,14.65,846.82,1488.11,-9.26,0.51,-1.49,
Team1,14.65,846.82,1488.14,-9.61,-0.24,-1.80,
Team1,14.65,846.82,1488.11,-9.89,0.04,-2.31,
Team1,14.65,846.82,1488.10,-10.20,-0.04,-2.90,
Team1,14.65,846.82,1488.08,-8.20,0.82,-2.28,
Team1,14.65,846.83,1487.99,-9.02,1.77,-2.86,
Team1,14.65,846.83,1488.04,-10.20,2.31,-4.00,
Team1,14.65,846.83,1488.02,-10.20,2.00,-4.71,
Team1,14.65,846.83,1488.01,-9.18,1.49,-3.73,
Team1,14.65,846.83,1488.05,-5.84,0.82,-1.80,
Team1,14.65,846.82,1488.14,-12.47,4.43,-6.94,
Team1,14.65,846.82,1488.16,-7.57,0.51,-4.59,
Team1,14.65,846.81,1488.18,-8.71,-0.63,-3.53,
Team1,14.65,846.81,1488.18,-8.83,-0.75,-1.37,
Team1,14.65,846.81,1488.17,-4.28,1.61,-1.84,
Team1,14.65,846.81,1488.20,-9.69,0.00,-1.96,
Team1,14.65,846.81,1488.22,-9.57,-0.51,-2.67,
Team1,14.65,846.81,1488.22,-10.32,-0.59,-4.08,
Team1,14.65,846.82,1488.16,-9.02,-2.12,-0.27,
Team1,14.65,846.82,1488.12,-10.75,0.59,-2.00,
Team1,14.65,846.82,1488.11,-9.06,1.02,-1.73,
Team1,14.65,846.82,1488.14,-9.89,1.10,-2.90,
Team1,14.65,846.82,1488.10,-10.43,-0.16,-1.61,
Team1,14.65,846.83,1488.03,-9.69,1.69,-2.75,
Team1,14.65,846.82,1488.09,-9.89,1.41,-2.98,
Team1,14.65,846.83,1488.04,-9.77,-0.20,-3.49,
Team1,14.66,846.83,1488.03,-9.45,-1.92,-0.27,
Team1,14.66,846.82,1488.08,-10.04,-0.16,-1.29,
Team1,14.66,846.82,1488.15,-9.81,0.59,-3.77,
Team1,14.66,846.82,1488.14,-11.41,-1.84,-7.53,
Team1,14.66,846.82,1488.13,-7.85,-0.75,-5.06,
Team1,14.66,846.81,1488.18,-6.20,-2.43,-2.59,
Team1,14.66,846.81,1488.22,-2.98,-2.24,-0.63,
Team1,14.66,846.81,1488.18,-9.06,-3.30,-0.90,
Team1,14.66,846.81,1488.26,-9.73,-3.88,0.47,
Team1,14.66,846.81,1488.23,-8.00,-2.51,-0.35,
Team1,14.66,846.81,1488.22,-8.28,-2.71,0.75,
Team1,14.66,846.81,1488.17,-10.40,-1.10,0.24,
Team1,14.66,846.81,1488.20,-13.73,-2.31,0.47,
Team1,14.67,846.81,1488.21,-7.41,-0.90,-2.59,
Team1,14.67,846.82,1488.17,-7.10,-1.88,-2.04,
Team1,14.67,846.81,1488.20,-13.26,-0.71,1.41,
Team1,14.67,846.81,1488.22,-11.26,-1.45,2.55,
Team1,14.67,846.81,1488.26,-10.40,-1.37,-1.88,
Team1,14.67,846.81,1488.22,-6.51,-1.61,-0.94,
Team1,14.67,846.81,1488.21,-11.38,-1.61,0.43,
Team1,14.67,846.82,1488.12,-17.53,-2.90,-1.33,
