Team1,8.52,847.15,1484.96,-0.43,8.75,4.24,
Team1,8.52,847.14,1485.02,-0.55,8.55,4.16,
Team1,8.51,847.14,1485.02,-0.86,8.75,4.39,
Team1,8.51,847.15,1484.94,-0.51,8.71,4.08,
Team1,8.51,847.16,1484.88,-0.59,8.67,4.08,
Team1,8.50,847.16,1484.86,-0.51,8.59,4.04,
Team1,8.50,847.17,1484.79,-0.35,8.51,4.04,
Team1,8.50,847.17,1484.71,-0.63,8.67,4.51,
Team1,8.50,847.18,1484.64,-0.71,8.83,4.39,
Team1,8.49,847.18,1484.66,-0.67,8.63,4.20,
Team1,8.49,847.18,1484.68,-0.90,8.67,4.31,
Team1,8.49,847.17,1484.73,-0.55,8.83,3.92,
Team1,8.49,847.17,1484.73,-0.55,8.47,4.20,
Team1,8.48,847.18,1484.68,-0.82,8.63,4.08,
Team1,8.48,847.19,1484.61,-0.75,8.75,3.69,
Team1,8.48,847.18,1484.64,-0.75,8.71,4.16,
Team1,8.48,847.18,1484.65,-0.63,8.59,4.04,
Team1,8.47,847.18,1484.68,-0.55,8.83,4.04,
Team1,8.47,847.17,1484.77,-0.59,8.63,4.16,
Team1,8.47,847.17,1484.70,-0.59,8.55,4.08,
Team1,8.47,847.17,1484.74,-0.59,8.71,4.20,
Team1,8.46,847.18,1484.66,-0.67,8.59,4.16,
Team1,8.46,847.19,1484.58,-0.75,8.63,4.43,
Team1,8.46,847.19,1484.56,-0.63,8.71,3.61,
Team1,8.46,847.19,1484.57,-0.75,8.75,3.96,
Team1,8.46,847.18,1484.63,-0.59,8.71,4.00,
Team1,8.45,847.19,1484.57,-0.63,8.67,4.24,
Team1,8.45,847.20,1484.51,-0.78,8.75,4.63,
Team1,8.45,847.18,1484.61,-0.67,8.59,4.51,
Team1,8.45,847.18,1484.65,-0.67,8.67,4.00,
Team1,8.44,847.18,1484.61,-0.55,8.51,4.24,
Team1,8.44,847.18,1484.65,-0.78,8.51,4.35,
Team1,8.44,847.18,1484.66,-0.67,8.63,4.16,
Team1,8.43,847.18,1484.67,-0.71,8.59,4.24,
Team1,8.43,847.18,1484.66,-0.71,8.67,4.35,
Team1,8.43,847.18,1484.69,-0.67,8.67,4.24,
Team1,8.43,847.18,1484.68,-0.67,8.55,4.24,
Team1,8.42,847.18,1484.68,-0.59,8.71,4.12,
Team1,8.42,847.17,1484.72,-0.71,8.63,4.24,
Team1,8.42,847.18,1484.70,-0.71,8.67,4.24,
Team1,8.41,847.17,1484.73,-0.98,8.83,4.12,
Team1,8.41,847.18,1484.68,-0.59,8.75,4.00,
Team1,8.41,847.18,1484.68,-0.75,8.71,4.24,
Team1,8.41,847.19,1484.61,-0.82,8.83,4.24,
Team1,8.41,847.19,1484.57,-1.06,8.63,4.12,
Team1,8.40,847.19,1484.57,-0.67,8.71,3.96,
Team1,8.40,847.19,1484.56,-0.59,8.63,4.08,
Team1,8.40,847.19,1484.54,-0.43,8.51,4.00,
Team1,8.40,847.19,1484.55,-0.55,8.79,3.96,
Team1,8.40,847.19,1484.58,-0.63,8.67,4.08,
Team1,8.40,847.18,1484.64,-0.75,8.67,4.08,
Team1,8.40,847.18,1484.63,-0.90,8.71,3.96,
Team1,8.39,847.18,1484.63,-0.55,8.51,4.20,
Team1,8.39,847.18,1484.65,-0.63,8.59,4.20,
Team1,8.39,847.18,1484.69,-0.90,8.63,4.35,
